,id,created_at,text,rt_count,fav_count,english,cleaned_text,zeroshot_sentiment,vader_sentiment,blob_sentiment
151,1227971814338498561,2020-02-13 15:04:29+00:00,Gratulerer med norsk GULL etter kjempespennede duell på mixed-stafetten i VM i skiskyting i Anterselva @nssf_Biathlon #Antholz2020,2,67,Congratulations on Norwegian gold for great duel on the mixed banquet in the VM in biathlon in Anterselva @NSSF_Biathlon # Antholz2020 ,congratulation norwegian gold great duel mix banquet vm biathlon anterselva,POSITIVE,POSITIVE,POSITIVE
152,1226380477927477249,2020-02-09 05:41:05+00:00,"The ocean is key to reach the #GlobalGoals - if we work together for our Common Future. @_AfricanUnion approved a new important strategy for #BlueEconomy today.  works with #AfricanUnion for sustainable use, blue economy and #CleanOceans @NorwayAU",49,167,"The ocean is key to reach the #GlobalGoals - if we work together for our Common Future. @_AfricanUnion approved a new important strategy for #BlueEconomy today.  works with #AfricanUnion for sustainable use, blue economy and #CleanOceans @NorwayAU ",ocean key reach work together common future approve new important strategy today work sustainable use blue economy,POSITIVE,POSITIVE,POSITIVE
153,1225434422926827520,2020-02-06 15:01:48+00:00,Gledelig nytt fra @FISskijumping som har lyttet til @Skiforbundet og støtter det norske forslaget om å inkludere stor bakke for kvinner i VM-programmet! Nå gleder jeg meg til å se @marenlundby &amp; co hoppe i Oberstdorf.,13,194,Pleased new from @Fisskijumping who has listened to @skiFrenbundet and supports the Norwegian proposal to include large ground for women in the VM program! Now I'm looking forward to see @marenlundby & amp; Co Jump in Oberstdorf. ,please new listened support norwegian proposal include large ground woman vm program i m look forward see amp co jump oberstdorf,POSITIVE,POSITIVE,POSITIVE
154,1221190961977491457,2020-01-25 21:59:48+00:00,"For et lag! Gratulerer så mye med velfortjent historisk bronsemedalje, @NORhandball 🥉 #EHFEURO2020",6,167,"For a team! Congratulations so much with well-deserved historical bronze medal, @norhandball 🥉 # ehfeuro2020 ",team congratulation much well deserve historical bronze medal,POSITIVE,POSITIVE,POSITIVE
155,1220799421136457728,2020-01-24 20:03:58+00:00,"Godt jobbet, @NORhandball! Vi hoppet i sofaen. Takk for et utrolig spennende mesterskap. Heia Norge!  #EHFEURO2020",11,252,"Well worked, @norhandball! We jumped on the couch. Thanks for an incredibly exciting championship. Go Norway! # Ehfeuro2020 ",well work jump couch thank incredibly exciting championship go norway,POSITIVE,POSITIVE,POSITIVE
156,1214929377181552641,2020-01-08 15:18:30+00:00,Min dypeste medfølelse til @SwedishPM og våre svenske venner som har mistet mange av sine kjære i den tragiske flyulykken i Iran.,18,235,My deepest compassion to @swedishpm and our Swedish friends who have lost many of their loved ones in the tragic aircraft in Iran. ,deep compassion swedish friend lose many love one tragic aircraft iran,NEUTRAL,POSITIVE,POSITIVE
157,1214929126492123136,2020-01-08 15:17:30+00:00,I am deeply saddened by the great loss of life in the plane crash in Tehran and express my heartfelt sympathy with the bereaved.,30,186,I am deeply saddened by the great loss of life in the plane crash in Tehran and express my heartfelt sympathy with the bereaved. ,deeply sadden great loss life plane crash tehran express heartfelt sympathy bereave,NEGATIVE,NEGATIVE,POSITIVE
158,1214578671064952833,2020-01-07 16:04:55+00:00,Da ble vi brannfast etter Johan Sverdrup åpning. Nå blir det kjøring fra Stavanger til Oslo.,12,298,Then we became fireproof after Johan Sverdrup opening. Now it will be driving from Stavanger to Oslo. ,become fireproof johan sverdrup open drive stavanger oslo,POSITIVE,NEUTRAL,NEUTRAL
159,1205473473809801217,2019-12-13 13:04:07+00:00,Congratulations to @BorisJohnson on the election results. I look forward to continuing the good cooperation between our two countries #UK #Norway. Hoping for an orderly #Brexit and looking forward to developing our future relationship.,44,293,Congratulations to @BorisJohnson on the election results. I look forward to continuing the good cooperation between our two countries #UK #Norway. Hoping for an orderly #Brexit and looking forward to developing our future relationship. ,congratulation election result look forward continue good cooperation two country hope orderly look forward develop future relationship,POSITIVE,POSITIVE,POSITIVE
160,1200726283497476097,2019-11-30 10:40:29+00:00,My thoughts and deepest condolences goes to the victims and their families in London. We shall never succumb to cowardly acts of terrorism #LondonBridge,34,245,My thoughts and deepest condolences goes to the victims and their families in London. We shall never succumb to cowardly acts of terrorism #LondonBridge ,thought deep condolence go victim family london shall never succumb cowardly act terrorism,NEUTRAL,NEGATIVE,NEGATIVE
161,1199735149954523138,2019-11-27 17:02:04+00:00,"Norway is a close partner of the EU . Congratulations to the new @EU_Commission president @vonderleyen and her team! We look forward to working closely with you to contribute to a free, secure, economically strong and responsible Europe.  #EEA25years",41,207,"Norway is a close partner of the EU . Congratulations to the new @EU_Commission president @vonderleyen and her team! We look forward to working closely with you to contribute to a free, secure, economically strong and responsible Europe.  #EEA25years ",norway close partner eu congratulation new president team look forward work closely contribute free secure economically strong responsible europe,POSITIVE,POSITIVE,POSITIVE
162,1199422714454380544,2019-11-26 20:20:33+00:00,Very sad to learn that #France has lost 13 members of the armed forces engaged in the fight against terrorism. My deepest condolences to the friends and families of those involved. Our thoughts are with the French people today @EmmanuelMacron @Elysee @gouvernementFR,23,131,Very sad to learn that #France has lost 13 members of the armed forces engaged in the fight against terrorism. My deepest condolences to the friends and families of those involved. Our thoughts are with the French people today @EmmanuelMacron @Elysee @gouvernementFR ,sad learn lose member armed force engage fight terrorism deep condolence friend family involve thought french people today,NEGATIVE,NEGATIVE,NEGATIVE
163,1192778833533063168,2019-11-08 12:20:09+00:00,"Jeg er ikke enig i Macrons omtale av NATO. Evnen til å berolige og avskrekke er styrket. Vi støtter europeiske initiativer hvis de støtter opp om NATO. Selv om vi ikke er enige i alt USA gjør, er vårt bånd til USA avgjørende for norsk sikkerhet. https://t.co/1D9BtH7sF3",30,331,"I don't agree to Macron's mention of NATO. The ability to soothe and deter is strengthened. We support European initiatives if they support NATO. Although we do not agree on all of the United States, our bond is essential for Norwegian security. https://t.co/1d9bth7sf3 ",do not agree macron mention nato ability soothe deter strengthen support european initiative support nato although not agree united states bond essential norwegian security,NEGATIVE,POSITIVE,NEUTRAL
164,1183123935375908865,2019-10-12 20:55:02+00:00,Beste landslag på veldig mange år! Herlig stemning på Ullevål! Gratulerer @nff_landslag https://t.co/EqYUQwIr1e,14,526,Best national team for very many years! Lovely atmosphere at Ullevål! Congratulations @nff_landslag https://t.co/eqyuqwir1e ,good national team many year lovely atmosphere ullev l congratulation,POSITIVE,POSITIVE,POSITIVE
165,1182613750555271168,2019-10-11 11:07:44+00:00,Congratulations to @AbiyAhmedAli on being awarded the #NobelPeacePrize. An important recognition of his courage and his efforts to achieve peace and reconciliation. https://t.co/A0Wz0miwM4,73,310,Congratulations to @AbiyAhmedAli on being awarded the #NobelPeacePrize. An important recognition of his courage and his efforts to achieve peace and reconciliation. https://t.co/A0Wz0miwM4 ,congratulation award important recognition courage effort achieve peace reconciliation,POSITIVE,POSITIVE,POSITIVE
166,1178758090612719620,2019-09-30 19:46:43+00:00,"Herlig, fantastisk Karsten Warholm. Gratulerer !",13,330,"Lovely, wonderful Karsten Warholm. Congratulations ! ",lovely wonderful karsten warholm congratulation,POSITIVE,POSITIVE,POSITIVE
167,1177590347133788161,2019-09-27 14:26:31+00:00,"Vi styrker Norges sikkerhet. Her er et av Forsvarets fem nye P-8 fly som skal overvåke de nordlige havområdene. De vil være viktige for situasjonsforståelsen vi trenger både i NATO, USA og Norge. ( bilde: : Marine Expeditionary Force.) https://t.co/L8AKSlcm7U",23,199,"We strengthen Norway's security. Here is one of the defense five new P-8 aircraft to monitor the northern sea areas. They will be important for situational understanding we need both in NATO, USA and Norway. (Image :: Marine Expeditionary Force.) https://t.co/l8akslcm7u ",strengthen norways security one defense five new p aircraft monitor northern sea area important situational understanding need nato usa norway image marine expeditionary force,POSITIVE,POSITIVE,POSITIVE
168,1176159979172171777,2019-09-23 15:42:45+00:00,Ocean-based climate solutions can help the world avert the worst impacts of climate change and help build a sustainable ocean economy. It could deliver a fifth of the annual emissions cuts needed by 2050 to keep the global temperature rises below 1.5°C @OceanPanel #OurOcean https://t.co/PN8jIs61ia,45,147,Ocean-based climate solutions can help the world avert the worst impacts of climate change and help build a sustainable ocean economy. It could deliver a fifth of the annual emissions cuts needed by 2050 to keep the global temperature rises below 1.5°C @OceanPanel #OurOcean https://t.co/PN8jIs61ia ,ocean base climate solution help world avert bad impact climate change help build sustainable ocean economy could deliver fifth annual emission cut need keep global temperature rise c,POSITIVE,POSITIVE,NEGATIVE
169,1170760648340496386,2019-09-08 18:07:44+00:00,I kveld heier vi på fotballgutta. Nå slår vi svenskene @nff_landslag,13,281,Tonight we cheer on football boy. Now we beat the Swedes @nff_landslag ,tonight cheer football boy beat swede,POSITIVE,POSITIVE,NEUTRAL
170,1168608359488118784,2019-09-02 19:35:19+00:00,"Fin historie tråd om fotball, engasjement og ikke minst Brann. https://t.co/7dQPVlF0Sr",10,73,"Nice story thread about football, commitment and not least fire. https://t.co/7dqpvlf0sr ",nice story thread football commitment not least fire,POSITIVE,POSITIVE,POSITIVE
171,1165714298162896908,2019-08-25 19:55:21+00:00,"«Det snør himmelsk korrekturlakk Over feilstavet sommer Og hør bylarmen forsvinner Under dalende flommer» - takk Anne Grete Preus for vakker musikk, men ikke minst vakre tekster til glede og ettertanke.",26,540,"""The snack of heavenly proofing over misspelled summer and hear the city arm disappears under valiant floods"" - Thank you Anne Grete Preus for beautiful music, but not least beautiful texts for joy and reflection. ",snack heavenly proof misspelled summer hear city arm disappear valiant flood thank anne grete preus beautiful music not least beautiful text joy reflection,POSITIVE,POSITIVE,POSITIVE
172,1163132742000947202,2019-08-18 16:57:10+00:00,På vei fra Narvik hvor det var en fantastisk målgang for Artic Race. Det har vært en folkefest fra starten i Lofoten til målgang i Narvik. Nå er Narvik Norges kandidat til å arrangere alpin-VM i 2027 og de har vist at de kan skape en folkefest som viser Norge på sitt beste. https://t.co/K3KcP2YdoR,15,152,On the way from Narvik where it was a wonderful finish for the Artic Race. There has been a folk party from the start of Lofoten to the finish in Narvik. Now Narvik is Norway's candidate to arrange the Alpine World Cup in 2027 and they have shown that they can create a folk party that shows Norway at its best. https://t.co/k3kcp2ydor ,way narvik wonderful finish artic race folk party start lofoten finish narvik narvik norways candidate arrange alpine world cup show create folk party show norway well,POSITIVE,POSITIVE,POSITIVE
